HIAN_Done,name,category,subcategory,description,profession,specialization,period,title,equititle,family,custom,ke,othernames,theme,birthanddeath
true,Nguyễn Bồ,Nhân vật lịch sử,Quân sự,"Nguyễn Bồ quê tại động Hải Nham (nay thuộc huyện Gia Viễn, tỉnh Ninh Bình). Ông là một trong những tướng lĩnh sớm tham gia vào lực lượng của Đinh Bộ Lĩnh từ căn cứ Hoa Lư, cùng với các em trai là Nguyễn Phặc và Nguyễn Bặc tham gia dẹp loạn 12 sứ quân. Ông kết hôn với công chúa Đinh Thục Nương và được phong chức Phò mã Đô úy. Năm 967, trong chiến dịch tấn công căn cứ Đường Lâm của sứ quân Ngô Xương Xí, Nguyễn Bồ cùng tướng Nguyễn Phặc đã tử trận tại trận địa sông Hoàng Long. Công lao của ông gắn liền với giai đoạn đầu xây dựng lực lượng, bình định các cát cứ để thống nhất đất nước, lập ra triều đại nhà Đinh.",Tướng lĩnh quân sự,,Độc lập tự chủ sớm,"Phò mã Đô úy, Đại tướng quân","Bộ trưởng Bộ Quốc phòng, Đại tướng","Anh rể Đinh Tiên Hoàng, anh của Nguyễn Bặc",,,,, - 967
true,Nguyễn Cảnh Chân,Nhân vật lịch sử,Quan chức,"Nguyễn Cảnh Chân sinh tại Thanh Chương, tỉnh Nghệ An, có tổ tiên gốc từ Đông Triều, Quảng Ninh. Ông đỗ Thái học sinh năm 1384 và từng giữ nhiều chức vụ quan trọng dưới triều Trần và Hồ, như An phủ sứ Hóa Châu và Lộ Thăng Hoa. Sau khi nhà Minh xâm lược, ông tham gia kháng chiến cùng Giản Định Đế, được phong làm Đồng Tri khu mật tham mưu quân sự. Ông bị bắt và mất tại Bắc Kinh năm 1409.","Quan lại, quân nhân, nhà ngoại giao",,Nhà Hồ & Minh thuộc,Tiến sĩ Thái học sinh; Đại tướng; Tham mưu quân sự thuộc Mật viện triều Trần; An phủ sứ Hóa Châu; An phủ sứ Lộ Thăng Hoa; Đồng Tri khu mật tham mưu quân sự triều Hậu Trần,,,,,,,1355 - 1409
true,Nguyễn Cảnh Dị,Nhân vật lịch sử,Quân sự,"Nguyễn Cảnh Dị sinh tại làng Ngọc Sơn, huyện Thanh Chương, tỉnh Nghệ An, là con trai của danh tướng Nguyễn Cảnh Chân. Sau khi cha ông bị Giản Định Đế xử tử, ông cùng Đặng Dung tôn Trần Quý Khoáng lên ngôi, tiếp tục kháng chiến chống quân Minh. Trong nhiều trận đánh, ông cùng các tướng lĩnh như Đặng Dung và Nguyễn Súy gây tổn thất lớn cho quân Minh. Năm 1414, ông bị bắt cùng Trùng Quang Đế và các tướng lĩnh khác. Theo sử sách, khi bị bắt, ông đã mắng Trương Phụ và bị giết.","Quân nhân, quan lại",,Nhà Hồ & Minh thuộc,Thái bảo; Quân sư triều Hậu Trần; Sứ thần đi sứ nhà Minh,,,,,,,1377 - 1414
true,Nguyễn Cao,Nhân vật lịch sử,Cách mạng,"Nguyễn Cao, hiệu Trác Phong, sinh tại làng Cách Bi, huyện Quế Dương, tỉnh Bắc Ninh (nay thuộc huyện Quế Võ, tỉnh Bắc Ninh). Ông đỗ Giải nguyên năm 1867 nhưng không ra làm quan ngay mà mở trường dạy học tại quê. Khi thực dân Pháp xâm lược Bắc Kỳ, ông chiêu mộ nghĩa quân phối hợp chống giặc, từng bị thương trong trận Gia Lâm năm 1883. Sau khi phục hồi, ông tiếp tục lãnh đạo nghĩa quân trong phong trào Cần Vương tại các tỉnh Bắc Ninh, Hưng Yên, Hải Dương. Bị bắt năm 1887, ông cự tuyệt dụ hàng và tự rạch bụng để thể hiện khí tiết. Sau đó, ông bị xử chém tại Hà Nội.","Quan lại, nhà giáo, thủ lĩnh nghĩa quân",,Nhà Nguyễn & Pháp thuộc,Giải nguyên; Tri huyện Yên Dũng; Tri phủ Lạng Giang; Án sát Nam Định; Bố chánh Thái Nguyên; Tán lý quân vụ Bắc Kỳ; Tán tương quân vụ Bắc Kỳ,,,,,,,1828 - 14/4/1887
true,Nguyễn Cao Luyện,Nhân vật lịch sử,Kỹ thuật,"Nguyễn Cao Luyện sinh tại thành phố Nam Định trong một gia đình nhà nho nghèo. Ông tốt nghiệp Trường Cao đẳng Mỹ thuật Đông Dương và từng tu nghiệp tại Pháp với các kiến trúc sư nổi tiếng như Le Corbusier và Auguste Perret. Sau khi về nước, ông mở văn phòng kiến trúc đầu tiên của người Việt tại Hà Nội, thiết kế nhiều công trình như Trường Thăng Long, Bệnh viện 167 Phùng Hưng, biệt thự tại Nguyễn Thái Học và Lý Thường Kiệt. Ông tham gia giảng dạy, sáng lập lớp đào tạo kiến trúc sư tiền thân của Đại học Kiến trúc Hà Nội, và là một trong những người sáng lập Hội Kiến trúc sư Việt Nam. Năm 1996, ông được trao Giải thưởng Hồ Chí Minh về Văn học – Nghệ thuật.","Kiến trúc sư, nhà báo, đại biểu Quốc hội",,Cách mạng & kháng chiến,"Thứ trưởng Bộ Kiến trúc, Viện trưởng Viện Thiết kế Kiến trúc, Ủy viên Trung ương Mặt trận Tổ quốc Việt Nam, Ủy viên Thường vụ Hội Liên hiệp Văn học Nghệ thuật Việt Nam, Đại biểu Quốc hội khóa II–V, Cố vấn Hội Kiến trúc sư Việt Nam",,,,,,,1/3/1908 - 10/10/1987
true,Nguyễn Chánh,Nhân vật lịch sử,Quân sự,"Nguyễn Chánh, bí danh Chí Thuần, sinh tại thôn Thọ Lộc, xã Tịnh Hà, huyện Sơn Tịnh, tỉnh Quảng Ngãi. Ông tham gia cách mạng từ năm 1929 và được kết nạp vào Đảng Cộng sản Việt Nam năm 1931. Trong khởi nghĩa Ba Tơ năm 1945, ông giữ vai trò Chính trị viên Đội du kích, góp phần quan trọng trong việc phát triển lực lượng vũ trang tại miền Trung. Sau đó, ông đảm nhiệm nhiều chức vụ lãnh đạo trong quân đội và chính quyền cách mạng. Ông được truy tặng danh hiệu Anh hùng Lực lượng vũ trang nhân dân và Huân chương Sao Vàng.","Quân nhân, nhà hoạt động cách mạng, chính khách",,Cách mạng & kháng chiến,Chính trị viên Đội du kích Ba Tơ; Bí thư Tỉnh ủy Quảng Ngãi; Bí thư Liên tỉnh ủy Quảng Ngãi – Bình Định – Phú Yên; Bí thư Liên khu ủy; Chính ủy kiêm Tư lệnh Liên khu 5; Phó Chủ nhiệm Tổng cục Chính trị Quân đội Nhân dân Việt Nam; Phó Tổng Tham mưu trưởng Quân đội Nhân dân Việt Nam; Chủ nhiệm Tổng cục Cán bộ (Bộ Quốc phòng); Ủy viên dự khuyết Trung ương Đảng khóa II,,,,,,,1/8/1914 - 24/9/1957
true,Nguyễn Chế Nghĩa,Nhân vật lịch sử,Quân sự,"Nguyễn Chế Nghĩa sinh tại xã Cối Xuyên, huyện Trường Tân, lộ Hồng Châu (nay là thôn Hội Xuyên, thị trấn Gia Lộc, tỉnh Hải Dương). Ông xuất thân từ gia đình có danh vọng, thông thạo võ nghệ và binh pháp từ nhỏ. Trong kháng chiến chống Nguyên Mông, ông đầu quân dưới trướng Phạm Ngũ Lão, tham gia trận Chi Lăng và được phong làm Khống Bắc đại tướng quân. Ông trấn thủ Lạng Sơn sáu năm, lập nhiều chiến công, được triều đình phong tước Nghĩa Xuyên công và gả công chúa Ngọc Hoa làm vợ. Sau khi mất, ông được thờ tại quê nhà và tên ông được đặt cho nhiều tuyến phố.","Quân nhân, quan lại",,Nhà Trần,Khống Bắc đại tướng quân; Thái úy; Nghĩa Xuyên công; Phò mã triều Trần,,,,,,,1265 - 1341
true,Nguyễn Chí Thanh,Nhân vật lịch sử,Quân sự,"Nguyễn Chí Thanh, tên thật là Nguyễn Vịnh, là một tướng lĩnh và nhà lãnh đạo chính trị nổi bật trong Quân đội Nhân dân Việt Nam. Ông từng giữ chức Chủ nhiệm Tổng cục Chính trị, là người đầu tiên đảm nhiệm vai trò chính trị cao cấp trong quân đội. Trong giai đoạn chiến tranh, ông được giao phụ trách chiến trường miền Nam với chức danh Bí thư Trung ương Cục miền Nam và Chính ủy Quân Giải phóng miền Nam. Ông đề ra chiến thuật đánh áp sát với phương châm “nắm thắt lưng địch mà đánh”, có ảnh hưởng lớn đến cách tổ chức và chỉ đạo chiến đấu.","Quân nhân, chính trị gia",,Cách mạng & kháng chiến,"Đại tướng Quân đội Nhân dân Việt Nam, Chủ nhiệm Tổng cục Chính trị, Bí thư Trung ương Cục miền Nam",,,,,,,1/1/1914 - 6/7/1967
true,Nguyễn Chính,Nhân vật lịch sử,Lãnh đạo,"Nguyễn Chính, tên thật là Cao Văn Chánh, sinh tại xã Tân Quý Tây, huyện Bình Chánh, TP. Hồ Chí Minh. Ông tham gia cách mạng từ năm 1945 và giữ nhiều chức vụ lãnh đạo tại địa phương và trung ương. Trong thời kỳ chiến tranh, ông từng là Bí thư Tỉnh ủy Long An và Mỹ Tho, tham gia chỉ đạo kháng chiến ở miền Nam. Sau năm 1975, ông đảm nhiệm các chức vụ quan trọng như Bộ trưởng Bộ Lương thực và Phó Chủ tịch Hội đồng Bộ trưởng. Ông được đánh giá là người có tư duy cải cách trong lĩnh vực kinh tế nông nghiệp. Ông mất năm 2016 tại TP. Hồ Chí Minh, hưởng thọ 92 tuổi.",Chính trị gia,,Cách mạng & kháng chiến,"Phó Chủ tịch Hội đồng Bộ trưởng, Bộ trưởng Bộ Lương thực, Bí thư Tỉnh ủy Long An, Chủ tịch Hội Nông dân Việt Nam, Ủy viên Trung ương Đảng các khóa IV, V, VI, VII",,,,,,,1/3/1924 - 29/10/2016
true,Nguyễn Cơ Thạch,Nhân vật lịch sử,Quan chức,"Nguyễn Cơ Thạch, tên khai sinh là Phạm Văn Cương, sinh tại xã Liên Minh, huyện Vụ Bản, tỉnh Nam Định. Ông tham gia hoạt động cách mạng từ năm 1937 và từng bị thực dân Pháp giam giữ nhiều năm. Sau Cách mạng Tháng Tám, ông giữ nhiều chức vụ trong Bộ Quốc phòng và chính quyền địa phương trước khi chuyển sang ngành ngoại giao từ năm 1954. Ông là Bộ trưởng Ngoại giao trong giai đoạn 1980–1991, đóng vai trò quan trọng trong việc ký kết Hiệp định Paris và thúc đẩy chính sách đối ngoại đa phương hóa, đa dạng hóa. Ông được đánh giá là một trong những nhà ngoại giao có ảnh hưởng lớn của Việt Nam thế kỷ XX.","Chính trị gia, nhà ngoại giao",,Cách mạng & kháng chiến,"Ủy viên Bộ Chính trị, Phó Chủ tịch Hội đồng Bộ trưởng, Bộ trưởng Bộ Ngoại giao, Quốc vụ khanh Bộ Ngoại giao, Đại biểu Quốc hội khóa VII, VIII",,,,,,,15/5/1921 - 10/4/1998
true,Nguyễn Công Hoan,Nhân vật lịch sử,Văn hoá - nghệ thuật,"Nguyễn Công Hoan sinh tại làng Xuân Cầu, huyện Văn Giang, tỉnh Bắc Ninh (nay thuộc tỉnh Hưng Yên). Ông là một trong những cây bút tiêu biểu của văn học hiện thực phê phán trước 1945, với phong cách trào phúng đặc trưng. Các tác phẩm nổi bật gồm “Kép Tư Bền”, “Bước đường cùng”, “Tinh thần thể dục”, phản ánh sâu sắc xã hội thực dân phong kiến. Sau Cách mạng tháng Tám, ông tiếp tục sáng tác và giữ vai trò lãnh đạo trong các tổ chức văn nghệ. Năm 1996, ông được truy tặng Giải thưởng Hồ Chí Minh về Văn học Nghệ thuật.","Nhà văn, nhà báo, nhà giáo",,Cách mạng & kháng chiến,Chủ tịch Hội Nhà văn Việt Nam khóa I (1957–1963); Giám đốc kiểm duyệt báo chí Bắc Bộ; Biên tập viên báo Vệ quốc quân; Đảng viên Đảng Lao động Việt Nam,,,,,,,1903 - 1977
true,Nguyễn Công Thái,Nhân vật lịch sử,Quan chức,"Nguyễn Công Thái sinh tại làng Kim Lũ, huyện Thanh Trì, Hà Nội (nay thuộc phường Đại Kim, quận Hoàng Mai). Ông đỗ tiến sĩ năm 1715 và từng đảm nhiệm nhiều chức vụ cao cấp trong triều đình Lê Trung Hưng. Năm 1728, ông được cử đi Tuyên Quang để đàm phán phân định biên giới với nhà Thanh, trong đó có việc xác lập lại vùng đất Tụ Long. Trong hơn 40 năm làm quan, ông gắn bó với nhiều biến động chính trị nội bộ thời kỳ Lê–Trịnh. Phố Nguyễn Công Thái tại khu vực Đại Kim được đặt tên theo ông, nằm gần quê cũ, nhằm ghi nhận vai trò của ông trong bộ máy hành chính và ngoại giao thời kỳ này.","Đại thần, nhà ngoại giao, nhà chính trị thời Lê Trung Hưng",,Phân tranh,"Tể tướng; Tế tửu Quốc Tử Giám; Thượng thư bộ Lễ, bộ Binh, bộ Lại; Tham tụng; Quốc lão; Thái tử Thái phó",,,,,,,1684 - 1758
true,Nguyễn Công Trứ,Nhân vật lịch sử,Quan chức,"Nguyễn Công Trứ sinh tại huyện Quỳnh Côi, phủ Thái Bình, tỉnh Thái Bình, quê gốc ở làng Uy Viễn, huyện Nghi Xuân, tỉnh Hà Tĩnh. Ông đỗ Giải nguyên năm 1819 và từng giữ nhiều chức vụ quan trọng trong triều Nguyễn như Thượng thư Bộ Binh, Tổng đốc Hải Yên và Dinh điền sứ. Ông có công lớn trong việc khai hoang lập ấp tại các vùng Kim Sơn (Ninh Bình) và Tiền Hải (Thái Bình), góp phần phát triển nông nghiệp. Trong lĩnh vực quân sự, ông tham gia dẹp các cuộc nổi dậy và chiến tranh Việt–Xiêm. Ông cũng là một nhà thơ nổi bật với phong cách tự sự, hào sảng, để lại nhiều tác phẩm có giá trị văn học.","Nhà chính trị, nhà quân sự, nhà thơ",,Nhà Nguyễn & Pháp thuộc,Thượng thư Bộ Binh; Tổng đốc Hải Yên; Dinh điền sứ; Giải nguyên khoa thi Hương trấn Nghệ An,,,,,,,19/12/1778 - 7/12/1858
true,Nguyễn Đạo An,Nhân vật lịch sử,Y học,"Nguyễn Đạo An, tên húy là Thư Kính, là một danh y nổi tiếng thế kỷ XVII, quê ở thôn Phú Diễn, Từ Liêm, Hà Nội. Ông học giỏi từ nhỏ, từng dạy học cho một người buôn thuốc Bắc gốc Trung Quốc tại Thăng Long, từ đó tiếp thu và phát triển kiến thức y học cổ truyền. Ông nổi tiếng với tài chữa bệnh, từng chữa khỏi mắt cho chúa Trịnh Tạc và được mời vào Thái y viện giữ chức sư phó, sau đó được phong Quốc sư và Phái quân công. Sau khi nghỉ hưu, ông về quê tiếp tục hành nghề và để lại nhiều phương thuốc trong sách “Gia thư hợp ký”. Tên ông được đặt cho một tuyến phố tại Hà Nội, gắn với vùng đất nơi ông sinh ra và hành nghề y, thể hiện sự ghi nhận của cộng đồng đối với công lao chữa bệnh tại địa phương.",Danh y y học cổ truyền,,Phân tranh,Sư phó Thái y viện; Thị giảng; Quốc sư; Phái quân công,,,,,,,1591 - 1664
true,Nguyễn Đình Chiểu,Nhân vật lịch sử,Văn hoá - nghệ thuật,"Nguyễn Đình Chiểu sinh tại làng Tân Thới, phủ Tân Bình, tỉnh Gia Định (nay thuộc Quận 1, TP Hồ Chí Minh). Ông xuất thân trong gia đình nhà nho, từng đỗ Tú tài và theo học tại Huế nhưng bị mù khi còn trẻ. Sau đó, ông về Ba Tri (Bến Tre) mở lớp dạy học, chữa bệnh và sáng tác văn thơ. Các tác phẩm tiêu biểu gồm “Lục Vân Tiên”, “Văn tế nghĩa sĩ Cần Giuộc”, “Ngư tiều y thuật vấn đáp”, thể hiện tinh thần đạo đức và lòng yêu nước. Ông được xem là một trong những nhà thơ lớn của miền Nam thế kỷ 19.","Nhà thơ, nhà giáo, thầy thuốc",,Nhà Nguyễn & Pháp thuộc,Được UNÉCO vinh danh là Danh nhân Văn hóa Thế giới,,,,,,,1/7/1822 - 3/7/1888
true,Nguyễn Đình Hoàn,Nhân vật lịch sử,Quan chức,"Nguyễn Đình Hoàn, hiệu Chu Phù, sinh tại phường Bái Ân, phủ Phụng Thiên, kinh thành Thăng Long (nay thuộc phường Nghĩa Đô, quận Cầu Giấy, Hà Nội). Ông đỗ Hoàng giáp năm 1688 dưới triều Lê Hy Tông và từng được khắc tên trên bia Tiến sĩ tại Văn Miếu – Quốc Tử Giám. Trong sự nghiệp, ông giữ nhiều chức vụ quan trọng trong triều đình Lê – Trịnh, từng trấn giữ Nghệ An và tham gia phân định địa giới với nhà Thanh. Ông được triều đình truy tặng tước Ân Quận công và tên thụy là Nhã Đạt Tiên sinh. Mộ phần hiện đặt tại huyện Ba Vì, Hà Nội.",Nhà giáo; Quan lại thời phong kiến,,Phân tranh,Hộ Khoa Đô Cấp sự trung; Đốc thị xứ Nghệ An; Đại lý tự Khanh; Binh bộ Hữu thị lang; Bồi tụng; Giám thí kỳ thi Hội; Binh bộ Tả thị lang; Ân Quận công,,,,,,,1661 - 21/1/1744
true,Nguyễn Đình Thi,Nhân vật lịch sử,Văn hoá - nghệ thuật,"Nguyễn Đình Thi sinh tại Luang Prabang (Lào), nguyên quán ở làng Vũ Thạch, nay thuộc phố Bà Triệu, quận Hoàn Kiếm, Hà Nội. Ông hoạt động trong phong trào văn hóa yêu nước từ thập niên 1940, từng bị bắt giam bởi mật thám Pháp. Sau Cách mạng Tháng Tám, ông giữ nhiều chức vụ trong lĩnh vực văn hóa và nghệ thuật. Ông sáng tác đa dạng ở các thể loại như tiểu thuyết, thơ, nhạc, triết luận và phê bình văn học. Một số tác phẩm tiêu biểu gồm “Xung kích”, “Vỡ bờ”, “Đất nước”, “Tiếng hát sông Hồng”. Năm 1996, ông được trao Giải thưởng Hồ Chí Minh về Văn học Nghệ thuật.","Nhà văn, nhà thơ, nhạc sĩ, nhà phê bình văn học, chính trị gia",,Cách mạng & kháng chiến,"Tổng Thư ký Hội Văn hóa Cứu quốc; Tổng Thư ký Hội Nhà văn Việt Nam khóa II, III; Chủ tịch Liên hiệp các Hội Văn học nghệ thuật Việt Nam; Đại biểu Quốc hội khóa I, II, III",,,,,,,20/12/1924 - 18/4/2003
